Codice;Ubicazione;Area di Competenza;DescrizioneVia;Civico;CodiceVia;posti_abitativi;posti_letto;MUNICIPIO;LONGIT;LATIT;Location
VA/3582;VIALE MILLE (DEI) N. 27 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIALE MILLE (DEI);27;3115;1;2;3;9.21695707974;45.4717211997;45.4717211997, 9.21695707974
VA/3457;PIAZZA DUOMO (DEL) N. 10 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;PIAZZA DUOMO (DEL);10;1;1;;1;9.1905509194;45.4630786564;45.4630786564, 9.1905509194
VA/3458;VIA FOPPA VINCENZO N. 50 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA FOPPA VINCENZO;50;6109;1;4;6;9.1560923078;45.4564453987;45.4564453987, 9.1560923078
VA/3860;VIA MAGOLFA N. 32 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA MAGOLFA;32;5159;1;2;6;9.17394659641;45.4498748981;45.4498748981, 9.17394659641
VA/3860;VIA MAGOLFA N. 32 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA MAGOLFA;32;5159;1;2;6;9.17394659641;45.4498748981;45.4498748981, 9.17394659641
VA/3861;CORSO PORTA TICINESE (DI) N. 6 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;CORSO PORTA TICINESE (DI);6;541;1;2;1;9.18104670369;45.4596446525;45.4596446525, 9.18104670369
VA/3864;VIA RAZZA LUIGI N. 2 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA RAZZA LUIGI;2;2116;1;2;2;9.20023320602;45.4801367055;45.4801367055, 9.20023320602
VA/3677;VIA DE AMICIS EDMONDO N. 30 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA DE AMICIS EDMONDO;30;574;1;6;1;9.17714689746;45.4593818526;45.4593818526, 9.17714689746
VA/3325;VIA COSTANZA N. 34 (z.d. 7);ATTIVITA RICETTIVE - Case vacanza;VIA COSTANZA;34;6237;1;3;7;9.15139151071;45.4600842454;45.4600842454, 9.15139151071
VA/3328;CORSO GARIBALDI GIUSEPPE N. 36 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;CORSO GARIBALDI GIUSEPPE;36;1010;1;2;1;9.18356245956;45.4744734421;45.4744734421, 9.18356245956
VA/3329;VIA TRENNO N. 18 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA TRENNO;18;6491;1;4;8;9.12761171652;45.4866160939;45.4866160939, 9.12761171652
VA/3330;VIA EUSTACHI BARTOLOMEO N. 6 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA EUSTACHI BARTOLOMEO;6;2165;1;2;3;9.21494145706;45.4740146898;45.4740146898, 9.21494145706
VA/3332;VIA DENTI FRANCESCO N. 2 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA DENTI FRANCESCO;2;2092;1;4;3;9.22434449301;45.4755642766;45.4755642766, 9.22434449301
VA/3333;VIA MEDA GIUSEPPE N. 43 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA MEDA GIUSEPPE;43;5242;1;4;5;9.17871245046;45.4403555823;45.4403555823, 9.17871245046
VA/3439;VIA PISANI VITTOR N. 2 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA PISANI VITTOR;2;1201;1;10;2;9.19935074896;45.4804310425;45.4804310425, 9.19935074896
VA/3656;VIALE MONZA N. 18 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIALE MONZA;18;2274;1;4;2;9.21775342909;45.489025712;45.489025712, 9.21775342909
VA/3657;VIA MANIAGO N. 13 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA MANIAGO;13;2656;1;2;3;9.24018025989;45.4874095546;45.4874095546, 9.24018025989
VA/3707;VIA TORELLI VIOLLIER EUGENIO N. 1 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA TORELLI VIOLLIER EUGENIO;1;1387;1;2;2;9.20132631404;45.4990462903;45.4990462903, 9.20132631404
VA/3721;VIA POMA CARLO N. 61 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA POMA CARLO;61;3090;1;2;4;9.21621436027;45.4630216111;45.4630216111, 9.21621436027
VA/3721;VIA POMA CARLO N. 61 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA POMA CARLO;61;3090;1;2;4;9.21620046006;45.4634068336;45.4634068336, 9.21620046006
VA/3723;VIA RUBENS PIETRO N. 9 (z.d. 7);ATTIVITA RICETTIVE - Case vacanza;VIA RUBENS PIETRO;9;6597;1;2;7;9.1447384833;45.4669753063;45.4669753063, 9.1447384833
VA/3725;VIA MAGOLFA N. 3 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA MAGOLFA;3;5159;1;2;6;9.17702446752;45.4511490667;45.4511490667, 9.17702446752
VA/3725;VIA MAGOLFA N. 3 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA MAGOLFA;3;5159;1;2;6;9.17704738167;45.4511378508;45.4511378508, 9.17704738167
VA/3726;VIA DALL'ONGARO FRANCESCO N. 2 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA DALL'ONGARO FRANCESCO;2;3287;1;2;4;9.22710953086;45.465944316;45.465944316, 9.22710953086
VA/3398;VIA CORTINA D'AMPEZZO N. 25 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA CORTINA D'AMPEZZO;25;4259;1;2;5;9.20923234564;45.4352867096;45.4352867096, 9.20923234564
VA/3400;VIA MOSSO ANGELO N. 47 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA MOSSO ANGELO;47;2327;1;3;2;9.2259732046;45.4970201214;45.4970201214, 9.2259732046
VA/3416;VIA CHIOSSETTO N. 2 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA CHIOSSETTO;2;3022;1;3;1;9.20021841242;45.4642018497;45.4642018497, 9.20021841242
VA/3159;VIA PAVIA N. 3 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA PAVIA;3;5262;1;4;5;9.17867404328;45.4472488059;45.4472488059, 9.17867404328
VA/3175;VIA FARA GUSTAVO N. 12 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA FARA GUSTAVO;12;1183;1;4;2;9.19806053496;45.4827759339;45.4827759339, 9.19806053496
VA/3185;PIAZZA NAZARO IN BROLO (SAN) N. 3 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;PIAZZA NAZARO IN BROLO (SAN);3;353;2;4;1;9.19275885445;45.4584022911;45.4584022911, 9.19275885445
VA/3397;VIA ASELLI GASPARE N. 11 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA ASELLI GASPARE;11;3167;1;3;3;9.22988836849;45.4700584468;45.4700584468, 9.22988836849
VA/3461;VIALE LEGIONI ROMANE N. 65 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIALE LEGIONI ROMANE;65;6649;1;4;6;9.12714331301;45.4587187203;45.4587187203, 9.12714331301
VA/3462;VIA MARCO D'OGGIONO N. 6 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA MARCO D'OGGIONO;6;5166;1;2;1;9.1763116852;45.45656706;45.45656706, 9.1763116852
VA/3463;PIAZZA MENTANA N. 8 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;PIAZZA MENTANA;8;560;1;6;1;9.18177392513;45.4623973844;45.4623973844, 9.18177392513
VA/3464;VIA PIER LOMBARDO N. 23 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA PIER LOMBARDO;23;4073;1;2;4;9.20779204666;45.4537931618;45.4537931618, 9.20779204666
VA/3465;VIA CADIBONA N. 18 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA CADIBONA;18;3339;1;2;4;9.22651862945;45.4535234484;45.4535234484, 9.22651862945
VA/3467;VIA SOPERGA N. 14 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA SOPERGA;14;2262;1;4;2;9.2090057125;45.4872402572;45.4872402572, 9.2090057125
VA/3468;VIA EUSTACHI BARTOLOMEO N. 46 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA EUSTACHI BARTOLOMEO;46;2165;1;6;3;9.21497297239;45.4785402084;45.4785402084, 9.21497297239
VA/3469;VIA FAVRETTO GIACOMO N. 5 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA FAVRETTO GIACOMO;5;6120;1;3;6;9.15267458206;45.4576072659;45.4576072659, 9.15267458206
VA/3470;VIA SETTEMBRINI LUIGI N. 47 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA SETTEMBRINI LUIGI;47;2127;1;4;2;9.20879327398;45.4845893732;45.4845893732, 9.20879327398
VA/3474;VIA PILO ROSOLINO N. 20 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA PILO ROSOLINO;20;2189;1;4;3;9.21285336404;45.472951845;45.472951845, 9.21285336404
VA/3475;VIALE VITTORIO VENETO N. 28;ATTIVITA RICETTIVE - Case vacanza;VIALE VITTORIO VENETO;28;2107;1;4;2;9.19914257397;45.4776056342;45.4776056342, 9.19914257397
VA/3476;VIA MAC MAHON N. 117 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA MAC MAHON;117;7221;1;5;8;9.15183968252;45.4983154646;45.4983154646, 9.15183968252
VA/3941;VIA COLONNA VITTORIA N. 47 (z.d. 7);ATTIVITA RICETTIVE - Case vacanza;VIA COLONNA VITTORIA;47;6284;1;2;7;9.15009780928;45.4680944059;45.4680944059, 9.15009780928
VA/3942;VIALE BLIGNY N. 39 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIALE BLIGNY;39;4045;1;2;5;9.19459739379;45.4510521582;45.4510521582, 9.19459739379
VA/3943;VIA CORNALIA EMILIO N. 8 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIA CORNALIA EMILIO;8;1182;1;2;9;9.19702509363;45.48248823;45.48248823, 9.19702509363
VA/3960;ALZAIA NAVIGLIO PAVESE N. 112 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;ALZAIA NAVIGLIO PAVESE;112;5161;1;2;5;9.17487051921;45.4396749948;45.4396749948, 9.17487051921
VA/3952;VIA MAGOLFA N. 3 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA MAGOLFA;3;5159;1;2;6;9.17702446752;45.4511490667;45.4511490667, 9.17702446752
VA/3952;VIA MAGOLFA N. 3 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA MAGOLFA;3;5159;1;2;6;9.17704738167;45.4511378508;45.4511378508, 9.17704738167
VA/3953;PIAZZA MARIA ALLA FONTANA (SANTA) N. 3 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;PIAZZA MARIA ALLA FONTANA (SANTA);3;1326;1;2;9;9.18833646202;45.4921715925;45.4921715925, 9.18833646202
VA/3954;VIA MAGOLFA N. 1 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA MAGOLFA;1;5159;1;2;6;9.17730604925;45.4512331198;45.4512331198, 9.17730604925
VA/3954;VIA MAGOLFA N. 1 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA MAGOLFA;1;5159;1;2;6;9.17728439456;45.4512454824;45.4512454824, 9.17728439456
VA/3172;CORSO VENEZIA N. 7/1 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;CORSO VENEZIA;7/1;238;1;2;1;9.19823889108;45.4678378244;45.4678378244, 9.19823889108
VA/3173;VIA MELZO N. 13 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA MELZO;13;2184;1;4;3;9.20913809642;45.4736796444;45.4736796444, 9.20913809642
VA/3176;CORSO VENEZIA N. 7/1 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;CORSO VENEZIA;7/1;238;1;2;1;9.19823889108;45.4678378244;45.4678378244, 9.19823889108
VA/3177;VIA ALBANI FRANCESCO N. 58 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA ALBANI FRANCESCO;58;6399;1;2;8;9.14438113557;45.4825167535;45.4825167535, 9.14438113557
VA/3178;VIA TORRIANI NAPO N. 3 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA TORRIANI NAPO;3;2126;1;4;2;9.20357672498;45.4807259646;45.4807259646, 9.20357672498
VA/3179;CORSO GARIBALDI GIUSEPPE N. 55 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;CORSO GARIBALDI GIUSEPPE;55;1010;1;3;1;9.1833793922;45.4743407906;45.4743407906, 9.1833793922
VA/3180;VIA CIMABUE GIOVANNI N. 4 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA CIMABUE GIOVANNI;4;6466;2;4;8;9.14164929915;45.4872878848;45.4872878848, 9.14164929915
VA/3181;VIA TADINO ALESSANDRO N. 47 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA TADINO ALESSANDRO;47;2109;1;2;3;9.20985636082;45.4814803297;45.4814803297, 9.20985636082
VA/3182;CORSO BUENOS AIRES N. 9 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;CORSO BUENOS AIRES;9;2129;1;4;3;9.20674553964;45.4764351436;45.4764351436, 9.20674553964
VA/3184;VIA ROMBON N. 33 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA ROMBON;33;2659;1;4;3;9.24119803361;45.4864371915;45.4864371915, 9.24119803361
VA/3195;VIA VISCONTI ALEX N. 19 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA VISCONTI ALEX;19;7529;1;5;8;9.10259636343;45.5028517503;45.5028517503, 9.10259636343
VA/3196;VIA CIBRARIO LUIGI N. 1 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA CIBRARIO LUIGI;1;2314;1;5;2;9.22222595116;45.4957584783;45.4957584783, 9.22222595116
VA/3197;VIA MAGGI CARLO MARIA N. 2 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA MAGGI CARLO MARIA;2;7115;1;4;1;9.17939250515;45.4778889835;45.4778889835, 9.17939250515
VA/3198;VIA LEGNANO N. 12 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA LEGNANO;12;7082;1;2;1;9.18192730531;45.4741836809;45.4741836809, 9.18192730531
VA/3200;VIA CARPACCIO N. 5 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA CARPACCIO;5;2210;1;4;3;9.22248243085;45.4791365684;45.4791365684, 9.22248243085
VA/3201;VIA PONCHIELLI AMILCARE N. 7 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA PONCHIELLI AMILCARE;7;2142;1;10;3;9.21363477165;45.4808386705;45.4808386705, 9.21363477165
VA/3202;VIALE MONZA N. 10 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIALE MONZA;10;2274;1;4;2;9.21750963275158;45.4881144707016;45.4881144707016, 9.21750963275158
VA/3203;ALZAIA NAVIGLIO GRANDE N. 46 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;ALZAIA NAVIGLIO GRANDE;46;5144;1;2;6;9.17177888399;45.4512856598;45.4512856598, 9.17177888399
VA/3204;RIPA PORTA TICINESE (DI) N. 21 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;RIPA PORTA TICINESE (DI);21;5150;1;2;6;9.17542773531;45.4517146253;45.4517146253, 9.17542773531
VA/3205;VIA SETTEMBRINI LUIGI N. 20 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA SETTEMBRINI LUIGI;20;2127;1;4;3;9.20579355469;45.4814221453;45.4814221453, 9.20579355469
VA/3256;VIA CASALE N. 3A;ATTIVITA RICETTIVE - Case vacanza;VIA CASALE;3A;5118;1;2;6;9.17037856373;45.452126914;45.452126914, 9.17037856373
VA/3258;VIA DE CRISTOFORIS CARLO N. 13 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIA DE CRISTOFORIS CARLO;13;1120;1;4;9;9.18991519652;45.481498284;45.481498284, 9.18991519652
VA/3341;VIA TORRIANI NAPO N. 5 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA TORRIANI NAPO;5;2126;1;4;2;9.20353356895;45.4808955019;45.4808955019, 9.20353356895
VA/3342;VIA LAMARMORA ALFONSO N. 2A (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA LAMARMORA ALFONSO;2A;4103;1;2;1;9.19666443483;45.4560378573;45.4560378573, 9.19666443483
VA/3348;VIA FOGAZZARO ANTONIO N. 8 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA FOGAZZARO ANTONIO;8;3187;1;2;4;9.20713506546;45.4583349792;45.4583349792, 9.20713506546
VA/3349;VIA FUSETTI MARIO N. 8 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA FUSETTI MARIO;8;5158;1;4;6;9.17453539104;45.4507926424;45.4507926424, 9.17453539104
VA/3350;VIA MUTTONI FRANCESCO ANTONIO N. 1 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA MUTTONI FRANCESCO ANTONIO;1;7549;1;4;8;9.10909090044;45.4987792972;45.4987792972, 9.10909090044
VA/3351;VIA VECCHIO POLITECNICO (DEL) N. 7 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA VECCHIO POLITECNICO (DEL);7;2101;1;8;1;9.19724597393;45.4725017099;45.4725017099, 9.19724597393
VA/3352;VIALE BLIGNY N. 19A (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIALE BLIGNY;19A;4045;1;2;5;9.191370438;45.4510462326;45.4510462326, 9.191370438
VA/3353;VIA JACOPO DAL VERME N. 2 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIA JACOPO DAL VERME;2;1130;1;3;9;9.18603390232;45.4876130802;45.4876130802, 9.18603390232
VA/3354;VIA TRAIANO MARCO ULPIO N. 35 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA TRAIANO MARCO ULPIO;35;7157;1;1;8;9.15025660338;45.4869957882;45.4869957882, 9.15025660338
VA/3354;VIA TRAIANO MARCO ULPIO N. 35 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA TRAIANO MARCO ULPIO;35;7157;1;1;8;9.15025660338;45.4869957882;45.4869957882, 9.15025660338
VA/3355;VIA PONTE SEVESO N. 35 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA PONTE SEVESO;35;1203;1;4;2;9.20529988685;45.4901099676;45.4901099676, 9.20529988685
VA/3403;VIA CALAMATTA LUIGI N. 22A (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA CALAMATTA LUIGI;22A;3270;1;3;4;9.23142712111;45.4614598062;45.4614598062, 9.23142712111
VA/3405;VIA CARCANO GIULIO N. 27 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA CARCANO GIULIO;27;5248;1;6;5;9.18159804294;45.4394137212;45.4394137212, 9.18159804294
VA/3407;VIALE FAMAGOSTA N. 10 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIALE FAMAGOSTA;10;5353;1;4;6;9.15702353302;45.4368781008;45.4368781008, 9.15702353302
VA/3408;VIA VARESE N. 4 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA VARESE;4;1031;1;2;1;9.18456638294;45.4788243616;45.4788243616, 9.18456638294
VA/3222;VIA MERCANTINI LUIGI N. 3 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIA MERCANTINI LUIGI;3;1247;1;4;9;9.16464566121;45.5019377452;45.5019377452, 9.16464566121
VA/3223;VIA PONTE SEVESO N. 19 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA PONTE SEVESO;19;1203;1;4;2;9.20405655813;45.4889695162;45.4889695162, 9.20405655813
VA/3224;VIA TESIO FEDERICO N. 19 (z.d. 7);ATTIVITA RICETTIVE - Case vacanza;VIA TESIO FEDERICO;19;6471;1;7;7;9.11723887067;45.4792752222;45.4792752222, 9.11723887067
VA/3225;CORSO PORTA ROMANA (DI) N. 1 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;CORSO PORTA ROMANA (DI);1;402;1;3;1;9.18902234639;45.4603087059;45.4603087059, 9.18902234639
VA/3226;PIAZZA WAGNER RICCARDO N. 15 (z.d. 7);ATTIVITA RICETTIVE - Case vacanza;PIAZZA WAGNER RICCARDO;15;6247;1;6;7;9.15570576979;45.4678772986;45.4678772986, 9.15570576979
VA/3227;PIAZZA MORBEGNO N. 3 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;PIAZZA MORBEGNO;3;2289;1;5;2;9.21607283958;45.4930049448;45.4930049448, 9.21607283958
VA/3229;VIA MERCANTINI LUIGI N. 3 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA MERCANTINI LUIGI;3;1247;1;4;9;9.16464566121;45.5019377452;45.5019377452, 9.16464566121
VA/3231;VIA VILLORESI EUGENIO N. 38 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA VILLORESI EUGENIO;38;5145;1;4;6;9.16396131468;45.4460039773;45.4460039773, 9.16396131468
VA/3232;VIA PANIZZA BARTOLOMEO N. 8A (z.d. 7);ATTIVITA RICETTIVE - Case vacanza;VIA PANIZZA BARTOLOMEO;8A;6208;1;2;7;9.16323813713;45.4647312426;45.4647312426, 9.16323813713
VA/3233;VIA CASATI FELICE N. 32 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA CASATI FELICE;32;2122;1;4;2;9.20167811089;45.4796900819;45.4796900819, 9.20167811089
VA/3234;VIA BOSCOVICH RUGGERO N. 26 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA BOSCOVICH RUGGERO;26;2131;1;4;2;9.20410109836;45.4816600664;45.4816600664, 9.20410109836
VA/3235;VIA POLIZIANO N. 13 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA POLIZIANO;13;7196;1;4;8;9.16529685528933;45.4838701287209;45.4838701287209, 9.16529685528933
VA/3237;CORSO BUENOS AIRES N. 77 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;CORSO BUENOS AIRES;77;2129;1;4;3;9.21565660784;45.4852916993;45.4852916993, 9.21565660784
VA/3264;VIA TORRICELLI EVANGELISTA N. 20 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA TORRICELLI EVANGELISTA;20;5240;1;4;5;9.17738418349;45.4451281103;45.4451281103, 9.17738418349
VA/3265;VIA DIODORO SICULO N. 2 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIA DIODORO SICULO;2;1424;1;5;9;9.20667050595;45.5056864872;45.5056864872, 9.20667050595
VA/3267;VIA PASTA GIUDITTA N. 11 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIA PASTA GIUDITTA;11;1583;1;2;9;9.18352314708;45.5147869554;45.5147869554, 9.18352314708
VA/3268;VIA AGNESI MARIA GAETANA N. 12 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA AGNESI MARIA GAETANA;12;4060;1;3;5;9.20154819439;45.4495290083;45.4495290083, 9.20154819439
VA/3269;VIA SFORZA ASCANIO N. 47;ATTIVITA RICETTIVE - Case vacanza;VIA SFORZA ASCANIO;47;5201;1;4;5;9.17715074856;45.447237709;45.447237709, 9.17715074856
VA/3394;VIA SCHIAPARELLI GIOVANNI N. 1 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA SCHIAPARELLI GIOVANNI;1;1211;1;2;2;9.20541042327;45.4893282546;45.4893282546, 9.20541042327
VA/3395;VIA CAPSONI SIRO N. 11 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIA CAPSONI SIRO;11;1652;1;3;9;9.17338129899;45.5282299287;45.5282299287, 9.17338129899
VA/3409;VIA FORZE ARMATE (DELLE) N. 328 (z.d. 7);ATTIVITA RICETTIVE - Case vacanza;VIA FORZE ARMATE (DELLE);328;6643;1;4;7;9.0978601031;45.4602361571;45.4602361571, 9.0978601031
VA/3410;VIA GIOVANNI DA MILANO N. 2 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA GIOVANNI DA MILANO;2;3253;1;2;3;9.2247218877;45.469012012;45.469012012, 9.2247218877
VA/3411;VIA SEGANTINI GIOVANNI N. 20 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA SEGANTINI GIOVANNI;20;5155;1;6;6;9.17221480961;45.446872498;45.446872498, 9.17221480961
VA/3412;VIA PRINCIPE EUGENIO N. 20 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA PRINCIPE EUGENIO;20;7223;1;2;8;9.1643051163;45.4894296018;45.4894296018, 9.1643051163
VA/3413;VIA MARCIANO N. 8 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA MARCIANO;8;3294;1;4;4;9.23139629729;45.4673464302;45.4673464302, 9.23139629729
VA/3415;VIA POLO MARCO N. 11 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIA POLO MARCO;11;1103;1;3;9;9.19431346041;45.4804581875;45.4804581875, 9.19431346041
VA/3418;VIA VENINI GIULIO E CORRADO N. 14B (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA VENINI GIULIO E CORRADO;14B;2258;1;2;3;9.21226095709;45.486848276;45.486848276, 9.21226095709
VA/3419;CORSO PORTA TICINESE (DI) N. 87 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;CORSO PORTA TICINESE (DI);87;541;1;4;1;9.18081407584;45.4558106758;45.4558106758, 9.18081407584
VA/3147;VIA FORTEZZA N. 21B (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA FORTEZZA;21B;2449;1;4;2;9.22266328557;45.5198660286;45.5198660286, 9.22266328557
VA/3303;VIA UCCELLO PAOLO N. 16 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA UCCELLO PAOLO;16;6421;1;4;8;9.14700991389;45.4810711574;45.4810711574, 9.14700991389
VA/3304;VIA DE ROLANDI BATTISTA N. 1 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA DE ROLANDI BATTISTA;1;7383;1;5;8;9.14340059864;45.4961560154;45.4961560154, 9.14340059864
VA/3305;VIA EDOLO N. 28 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA EDOLO;28;1217;1;4;2;9.20700524769;45.4936453381;45.4936453381, 9.20700524769
VA/3306;VIA TACCIOLI GIUSEPPE N. 6 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIA TACCIOLI GIUSEPPE;6;1544;1;2;9;9.1682168404;45.5172208258;45.5172208258, 9.1682168404
VA/3307;VIA BASSINI EDOARDO N. 44 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA BASSINI EDOARDO;44;2587;1;3;3;9.23601894896;45.4809052775;45.4809052775, 9.23601894896
VA/3308;VIA SAFFI AURELIO N. 10 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA SAFFI AURELIO;10;6159;1;2;1;9.17077072274;45.4686609908;45.4686609908, 9.17077072274
VA/3591;VIA VOLTA ALESSANDRO N. 18 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA VOLTA ALESSANDRO;18;1018;2;4;1;9.18319231599;45.4803603753;45.4803603753, 9.18319231599
VA/3592;PIAZZA PIO XI N. 5 Int. 388 Scala 87 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;PIAZZA PIO XI;5;572;1;4;1;9.18645980376;45.4635195211;45.4635195211, 9.18645980376
VA/3593;PIAZZA PIO XI N. 5 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;PIAZZA PIO XI;5;572;1;4;1;9.18645980376;45.4635195211;45.4635195211, 9.18645980376
